id_vente,id_date,id_produit,id_client,id_region,id_livreur,quantite_vendue,montant_ht,montant_ttc,delai_livraison_jours,prix_unitaire,statut_commande
354,20231022,118,20.0,11,2,12,136833.9,164200.68,7,13683.39,livré
355,20241017,89,307.0,1,46,16,184100.8,220920.96,2,13807.56,en_cours
356,20230430,5,871.0,1,11,5,46076.75,55292.1,9,11058.42,en_cours
357,20240608,65,892.0,11,4,6,36222.1,43466.52,66,7244.42,en_cours
358,20240405,99,232.0,10,40,10,47759.17,57311.0,8,5731.1,annulé
359,20230126,89,568.0,1,3,12,143710.4,172452.48,10,14371.04,en_cours
360,20241105,109,949.0,1,1,8,97563.47,117076.16,-170,14634.52,en_cours
361,20240311,2,266.0,1,23,11,136765.2,164118.24,122,14919.84,annulé
362,20241014,94,2.0,13,44,15,60929.88,73115.85,2,4874.39,annulé
363,20240905,8,674.0,6,13,3,9326.83,11192.19,-109,3730.73,retourné
364,20240925,80,698.0,1,31,10,49266.08,59119.3,9,5911.93,annulé
365,20240501,92,744.0,9,12,7,20108.03,24129.63,6,3447.09,en_cours
366,20240829,26,310.0,11,1,12,62618.0,75141.6,-20,6261.8,en_cours
367,20240102,50,473.0,6,15,14,85694.82,102833.78,9,7345.27,annulé
368,20240511,87,982.0,15,35,20,159383.5,191260.2,7,9563.01,livré
369,20240118,17,368.0,4,5,12,126589.1,151906.92,7,12658.91,en_cours
370,20230822,42,518.0,13,45,10,100165.75,120198.9,4,12019.89,en_cours
371,20240304,36,897.0,10,44,13,41708.23,50049.87,6,3849.99,en_cours
372,20230601,52,93.0,4,10,3,24001.28,28801.53,-137,9600.51,retourné
373,20231104,65,214.0,1,5,17,26011.84,31214.21,4,1836.13,en_cours
374,20240704,54,946.0,1,51,5,22641.29,27169.55,123,5433.91,en_cours
375,20230806,113,913.0,10,42,3,28135.82,33762.99,2,11254.33,retourné
376,20240405,32,546.0,6,21,16,150072.93,180087.52,8,11255.47,retourné
377,20240207,45,922.0,13,9,15,110173.5,132208.2,6,8813.88,annulé
378,20230926,99,94.0,1,39,1,9900.93,11881.11,6,11881.11,en_cours
379,20230203,27,119.0,4,48,1,12495.54,14994.65,242,14994.65,en_cours
380,20230120,87,282.0,10,7,4,26249.37,31499.24,6,7874.81,en_cours
381,20240315,63,198.0,11,32,12,132246.2,158695.44,1,13224.62,en_cours
382,20231005,44,775.0,4,42,17,19197.96,23037.55,-139,1355.15,en_cours
383,20230402,92,47.0,1,25,16,23601.47,28321.76,214,1770.11,en_cours
384,20240829,57,656.0,10,19,11,88428.36,106114.03,1,9646.73,livré
385,20241226,19,440.0,9,37,4,25844.9,31013.88,5,7753.47,retourné
386,20230408,76,671.0,10,18,13,136591.76,163910.11,8,12608.47,livré
387,20230315,6,733.0,11,28,7,24050.37,28860.44,3,4122.92,livré
388,20231008,120,166.0,11,42,15,164663.25,197595.9,3,13173.06,en_cours
389,20230209,2,319.0,11,18,11,11682.73,14019.28,9,1274.48,retourné
390,20240906,116,872.0,1,1,16,32885.07,39462.08,5,2466.38,en_cours
391,20230116,38,17.0,13,1,14,112467.6,134961.12,5,9640.08,en_cours
392,20240716,35,248.0,1,15,19,75628.87,90754.64,7,4776.56,livré
393,20231013,110,720.0,4,13,7,43676.44,52411.73,1,7487.39,retourné
394,20241223,103,792.0,11,28,19,185963.92,223156.71,9,11745.09,annulé
395,20230510,75,574.0,1,18,2,22467.38,26960.86,4,13480.43,livré
396,20240111,99,355.0,1,17,20,41790.67,50148.8,244,2507.44,retourné
397,20240906,71,529.0,10,41,16,121884.27,146261.12,4,9141.32,retourné
398,20230908,100,520.0,1,18,19,50823.73,60988.48,-20,3209.92,livré
399,20230818,81,274.0,15,5,3,11457.9,13749.48,5,4583.16,livré
400,20240219,93,918.0,4,8,7,58672.48,70406.98,1,10058.14,en_cours
401,20240713,63,224.0,4,51,6,29163.05,34995.66,10,5832.61,annulé
402,20240413,110,627.0,9,40,16,35349.6,42419.52,9,2651.22,livré
403,20230307,89,6.0,1,21,17,153951.01,184741.21,1,10867.13,retourné
404,20241122,34,996.0,1,1,10,84493.75,101392.5,3,10139.25,livré
405,20230709,61,956.0,1,13,2,13665.98,16399.18,10,8199.59,annulé
406,20230316,98,621.0,1,6,8,15561.13,18673.36,9,2334.17,en_cours
407,20230824,49,998.0,1,47,10,12413.0,14895.6,6,1489.56,en_cours
408,20240208,103,87.0,4,36,19,117224.62,140669.54,4,7403.66,en_cours
409,20230514,24,684.0,11,1,17,24233.22,29079.86,7,1710.58,livré
410,20240505,29,432.0,4,1,16,115090.67,138108.8,7,8631.8,en_cours
411,20240927,2,207.0,1,38,8,94348.07,113217.68,4,14152.21,annulé
412,20240713,93,602.0,1,11,17,148399.09,178078.91,2,10475.23,annulé
413,20241222,89,961.0,13,3,18,142051.05,170461.26,4,9470.07,annulé
414,20240825,44,852.0,1,51,11,87038.88,104446.65,1,9495.15,livré
415,20241012,92,45.0,1,25,19,177026.32,212431.59,62,11180.61,en_cours
416,20240905,47,709.0,9,21,5,33524.96,40229.95,10,8045.99,en_cours
417,20231121,32,202.0,1,11,6,51160.25,61392.3,6,10232.05,en_cours
418,20240107,39,716.0,9,6,10,2271.92,2726.3,6,272.63,en_cours
419,20241105,17,47.0,6,48,6,515.05,618.06,4,103.01,retourné
420,20241119,105,193.0,13,36,16,59101.07,70921.28,1,4432.58,en_cours
421,20241106,101,175.0,1,1,15,169888.38,203866.05,30,13591.07,annulé
422,20241122,72,843.0,1,17,18,218582.55,262299.06,1,14572.17,en_cours
423,20240310,92,582.0,15,36,14,129941.7,155930.04,3,11137.86,livré
424,20230803,34,1.0,15,1,5,34169.21,41003.05,122,8200.61,annulé
425,20240313,45,631.0,6,5,7,13029.33,15635.2,5,2233.6,en_cours
426,20240905,29,826.0,15,8,20,177922.0,213506.4,4,10675.32,annulé
427,20241220,34,749.0,15,38,16,174088.13,208905.76,5,13056.61,en_cours
428,20230216,18,665.0,4,49,16,158619.87,190343.84,6,11896.49,livré
429,20230211,35,858.0,13,1,9,109255.35,131106.42,4,14567.38,en_cours
430,20240402,7,543.0,9,25,18,168815.85,202579.02,61,11254.39,annulé
431,20240710,117,733.0,1,7,10,69081.67,82898.0,8,8289.8,en_cours
432,20230609,35,529.0,11,28,5,28985.17,34782.2,1,6956.44,annulé
433,20240507,40,301.0,15,38,5,53860.38,64632.45,3,12926.49,retourné
434,20230801,38,378.0,11,27,16,75547.2,90656.64,7,5666.04,en_cours
435,20230224,90,921.0,10,51,13,66086.26,79303.51,-21,6100.27,en_cours
436,20230202,85,779.0,4,19,6,60309.25,72371.1,10,12061.85,annulé
437,20231021,114,14.0,1,4,15,144946.5,173935.8,10,11595.72,livré
438,20240817,48,741.0,15,46,9,61255.88,73507.05,2,8167.45,retourné
439,20240323,95,133.0,10,30,8,98983.27,118779.92,9,14847.49,livré
440,20241220,48,120.0,11,43,18,188234.1,225880.92,10,12548.94,annulé
441,20240629,86,958.0,13,20,7,26671.11,32005.33,4,4572.19,en_cours
442,20240529,43,340.0,15,19,19,84482.71,101379.25,2,5335.75,en_cours
443,20230908,67,323.0,1,1,14,38128.3,45753.96,7,3268.14,retourné
444,20240328,8,215.0,6,20,17,52811.92,63374.3,3,3727.9,annulé
445,20240204,96,68.0,9,16,15,178644.25,214373.1,4,14291.54,annulé
446,20231109,58,506.0,9,24,20,166821.17,200185.4,-53,10009.27,en_cours
447,20240426,109,86.0,10,17,4,46857.5,56229.0,5,14057.25,en_cours
448,20241004,72,651.0,1,18,20,12484.83,14981.8,10,749.09,retourné
449,20230214,79,309.0,6,15,6,18797.85,22557.42,8,3759.57,en_cours
450,20240510,61,240.0,13,8,19,87176.12,104611.34,7,5505.86,retourné
451,20240718,11,843.0,1,15,18,71941.65,86329.98,2,4796.11,en_cours
452,20241014,86,908.0,13,50,7,52090.97,62509.16,2,8929.88,livré
453,20230907,114,819.0,1,51,2,18854.5,22625.4,-51,11312.7,retourné
454,20240809,25,199.0,1,13,20,61140.67,73368.8,37,3668.44,en_cours
455,20240824,49,604.0,6,27,17,141566.37,169879.64,-197,9992.92,annulé
456,20230317,48,181.0,9,25,7,70930.59,85116.71,1,12159.53,livré
457,20230227,33,312.0,6,51,7,67386.73,80864.07,126,11552.01,livré
458,20240104,1,39.0,15,49,7,44045.4,52854.48,1,7550.64,livré
459,20241224,29,908.0,15,14,2,16708.47,20050.16,7,10025.08,livré
460,20240104,51,540.0,6,20,12,51769.3,62123.16,4,5176.93,retourné
461,20241119,89,169.0,13,26,7,82476.68,98972.02,4,14138.86,en_cours
462,20230419,24,224.0,1,31,10,2503.17,3003.8,2,300.38,livré
463,20240208,18,275.0,10,4,6,48250.25,57900.3,243,9650.05,en_cours
464,20240730,81,115.0,6,26,14,101632.53,121959.04,-113,8711.36,en_cours
465,20231023,65,80.0,9,37,5,21774.12,26128.95,1,5225.79,annulé
466,20230225,28,458.0,9,7,16,63445.07,76134.08,10,4758.38,livré
467,20240217,106,243.0,6,25,19,188707.21,226448.65,1,11918.35,retourné
468,20240114,108,194.0,1,40,6,47536.85,57044.22,9,9507.37,livré
469,20240315,89,326.0,11,48,4,636.6,763.92,10,190.98,retourné
470,20240503,112,426.0,1,13,15,111919.88,134303.85,5,8953.59,en_cours
471,20240114,53,881.0,10,10,9,80536.95,96644.34,10,10738.26,annulé
472,20241011,106,439.0,6,47,4,12518.63,15022.36,38,3755.59,en_cours
473,20230831,108,607.0,1,36,14,34503.12,41403.74,5,2957.41,en_cours
474,20230811,26,901.0,1,25,9,34549.5,41459.4,96,4606.6,retourné
475,20230610,110,874.0,4,36,1,5919.53,7103.44,6,7103.44,annulé
476,20240428,44,549.0,9,19,6,32475.8,38970.96,1,6495.16,retourné
477,20240429,29,358.0,11,39,10,662.83,795.4,1,79.54,en_cours
478,20230831,100,325.0,1,11,18,88927.8,106713.36,3,5928.52,retourné
479,20240511,27,221.0,13,9,13,118705.49,142446.59,4,10957.43,livré
480,20230312,35,418.0,1,22,9,14625.38,17550.45,7,1950.05,en_cours
481,20231122,101,964.0,15,1,8,55275.47,66330.56,-283,8291.32,retourné
482,20230519,75,326.0,13,1,15,55282.38,66338.85,1,4422.59,en_cours
483,20241007,99,943.0,11,3,2,16380.5,19656.6,2,9828.3,annulé
484,20231229,2,985.0,6,1,4,43450.73,52140.88,8,13035.22,en_cours
485,20231115,73,553.0,10,38,5,33317.83,39981.4,5,7996.28,en_cours
486,20240717,66,790.0,1,39,15,122296.0,146755.2,9,9783.68,en_cours
487,20230704,14,219.0,1,1,7,34194.53,41033.44,123,5861.92,livré
488,20230515,55,479.0,6,9,9,86566.05,103879.26,7,11542.14,annulé
489,20230915,80,828.0,13,38,19,215807.86,258969.43,4,13629.97,annulé
490,20230622,99,505.0,9,16,2,16085.58,19302.7,6,9651.35,annulé
491,20230107,100,914.0,9,12,3,26376.5,31651.8,8,10550.6,retourné
492,20240913,78,290.0,1,2,2,4523.78,5428.54,3,2714.27,livré
493,20240124,89,591.0,11,1,13,18090.58,21708.7,5,1669.9,en_cours
494,20240209,115,456.0,6,44,18,26802.75,32163.3,6,1786.85,en_cours
495,20240108,75,586.0,9,26,4,12900.23,15480.28,5,3870.07,livré
496,20240223,102,18.0,9,3,19,182651.28,219181.53,5,11535.87,en_cours
497,20240107,11,220.0,1,4,4,42102.1,50522.52,274,12630.63,annulé
498,20231027,65,876.0,6,42,13,138601.02,166321.22,7,12793.94,en_cours
499,20241028,117,975.0,1,46,16,30755.47,36906.56,5,2306.66,en_cours
500,20230718,31,359.0,1,25,9,56950.05,68340.06,1,7593.34,livré
501,20230529,28,908.0,9,20,4,10635.43,12762.52,9,3190.63,en_cours
502,20240415,115,200.0,1,36,2,620.4,744.48,10,372.24,retourné
503,20240929,16,233.0,9,20,12,86773.8,104128.56,1,8677.38,retourné
504,20230126,41,335.0,9,22,4,48122.37,57746.84,8,14436.71,en_cours
505,20231206,86,721.0,9,1,1,972.07,1166.48,9,1166.48,en_cours
506,20230606,112,180.0,1,31,13,95974.67,115169.6,2,8859.2,en_cours
507,20241110,115,43.0,11,12,20,94670.0,113604.0,-22,5680.2,livré
508,20240515,106,420.0,4,45,6,31533.5,37840.2,8,6306.7,annulé
509,20230807,31,66.0,11,13,7,45301.55,54361.86,-25,7765.98,retourné
510,20240819,88,590.0,9,24,12,146599.0,175918.8,3,14659.9,annulé
511,20230918,52,29.0,11,26,8,78876.13,94651.36,2,11831.42,annulé
512,20230926,116,116.0,9,40,4,13441.1,16129.32,1,4032.33,retourné
513,20230527,48,820.0,13,8,8,88084.73,105701.68,10,13212.71,en_cours
514,20230822,17,773.0,1,47,18,42762.6,51315.12,4,2850.84,en_cours
515,20240610,72,675.0,10,32,14,67263.23,80715.88,126,5765.42,en_cours
516,20231016,73,531.0,13,6,11,23882.38,28658.85,10,2605.35,livré
517,20231209,21,168.0,1,20,13,35251.12,42301.35,7,3253.95,annulé
518,20241127,89,808.0,10,26,6,33010.45,39612.54,9,6602.09,en_cours
519,20240214,6,14.0,1,45,15,80286.0,96343.2,8,6422.88,en_cours
520,20241015,113,271.0,11,10,3,35011.9,42014.28,10,14004.76,livré
521,20240301,85,496.0,4,20,15,145347.38,174416.85,9,11627.79,annulé
522,20240114,67,110.0,1,37,20,40805.5,48966.6,9,2448.33,livré
523,20231212,20,199.0,11,18,17,147780.29,177336.35,5,10431.55,retourné
524,20230107,20,636.0,6,33,10,42240.17,50688.2,3,5068.82,annulé
525,20240220,79,41.0,1,45,19,54340.48,65208.57,2,3432.03,en_cours
526,20240122,12,705.0,1,25,12,115585.6,138702.72,5,11558.56,retourné
527,20240611,103,636.0,1,18,5,5163.46,6196.15,61,1239.23,livré
528,20231021,18,388.0,10,7,19,152941.77,183530.12,3,9659.48,en_cours
529,20240423,101,184.0,13,11,2,2534.08,3040.9,1,1520.45,retourné
530,20230117,89,995.0,15,41,15,7356.63,8827.95,7,588.53,en_cours
531,20231120,69,168.0,1,3,15,185602.75,222723.3,1,14848.22,en_cours
532,20241022,96,896.0,11,2,18,89514.0,107416.8,2,5967.6,en_cours
533,20240810,13,710.0,15,4,4,10711.67,12854.0,6,3213.5,en_cours
534,20240221,16,569.0,1,33,13,105959.86,127151.83,6,9780.91,annulé
535,20231109,24,977.0,11,27,16,126054.67,151265.6,4,9454.1,annulé
536,20230219,56,323.0,1,35,15,179911.25,215893.5,7,14392.9,en_cours
537,20240110,56,530.0,1,11,7,64708.82,77650.58,182,11092.94,en_cours
538,20231207,116,823.0,10,47,1,7737.18,9284.61,4,9284.61,retourné
539,20230912,32,618.0,11,27,20,137591.0,165109.2,91,8255.46,en_cours
540,20230809,72,898.0,10,4,3,8840.65,10608.78,37,3536.26,retourné
541,20240126,109,69.0,9,35,8,94079.0,112894.8,7,14111.85,livré
542,20241013,36,437.0,9,1,20,120639.33,144767.2,7,7238.36,en_cours
543,20241014,93,544.0,13,50,5,13734.08,16480.9,4,3296.18,en_cours
544,20240505,69,770.0,6,24,16,117712.53,141255.04,184,8828.44,en_cours
545,20240212,69,767.0,1,49,16,23000.27,27600.32,5,1725.02,en_cours
546,20230815,40,243.0,1,1,2,3334.48,4001.38,6,2000.69,retourné
547,20240607,114,674.0,15,13,6,71665.1,85998.12,61,14333.02,livré
548,20240219,3,253.0,13,16,10,81378.67,97654.4,3,9765.44,en_cours
549,20240102,113,330.0,9,1,20,8500.33,10200.4,4,510.02,livré
550,20231123,73,275.0,9,34,1,10172.46,12206.95,7,12206.95,en_cours
551,20230627,40,849.0,4,21,14,45589.13,54706.96,-81,3907.64,annulé
552,20230326,109,954.0,1,46,15,138696.5,166435.8,9,11095.72,annulé
553,20240119,85,169.0,1,4,3,27237.08,32684.49,3,10894.83,annulé
554,20240201,53,172.0,6,15,13,78625.73,94350.88,213,7257.76,en_cours
555,20240608,95,826.0,1,32,2,23637.37,28364.84,4,14182.42,retourné
556,20241020,100,783.0,15,26,18,43253.4,51904.08,2,2883.56,livré
557,20240829,42,657.0,11,28,13,57942.19,69530.63,2,5348.51,annulé
558,20230723,42,685.0,6,14,2,1828.35,2194.02,5,1097.01,annulé
559,20230704,113,30.0,11,26,8,9687.33,11624.8,62,1453.1,en_cours
560,20230407,4,323.0,10,10,1,7121.08,8545.3,30,8545.3,en_cours
561,20231005,81,698.0,9,43,12,86347.2,103616.64,31,8634.72,retourné
562,20231209,9,154.0,15,38,18,211058.55,253270.26,1,14070.57,livré
563,20241016,86,897.0,1,11,20,123943.0,148731.6,6,7436.58,en_cours
564,20230318,92,269.0,11,10,5,19870.29,23844.35,4,4768.87,en_cours
565,20230218,22,421.0,1,19,3,32336.55,38803.86,10,12934.62,annulé
566,20240813,116,135.0,10,49,4,32189.7,38627.64,9,9656.91,en_cours
567,20241108,90,726.0,15,19,19,57913.42,69496.11,1,3657.69,en_cours
568,20240517,49,745.0,15,39,17,170963.76,205156.51,5,12068.03,annulé
569,20231224,61,254.0,1,44,2,7259.57,8711.48,7,4355.74,retourné
570,20230602,105,674.0,13,7,4,10312.03,12374.44,5,3093.61,en_cours
571,20230716,65,21.0,1,30,6,50600.4,60720.48,6,10120.08,en_cours
572,20230721,17,5.0,9,2,17,185325.78,222390.94,6,13081.82,retourné
573,20240717,52,889.0,4,41,7,56754.42,68105.31,4,9729.33,en_cours
574,20230227,28,530.0,13,42,8,77166.33,92599.6,65,11574.95,en_cours
575,20240603,33,40.0,1,24,19,104482.74,125379.29,4,6598.91,livré
576,20240830,87,42.0,9,32,16,131790.27,158148.32,10,9884.27,annulé
577,20230814,116,588.0,15,1,8,18989.6,22787.52,1,2848.44,en_cours
578,20230801,1,580.0,15,23,19,98801.42,118561.71,3,6240.09,livré
579,20240209,75,443.0,11,37,12,32721.9,39266.28,243,3272.19,livré
580,20241119,103,129.0,11,45,5,22391.67,26870.0,5,5374.0,livré
581,20241228,57,609.0,15,40,19,190579.02,228694.83,7,12036.57,livré
582,20240323,45,402.0,1,28,20,16340.83,19609.0,-48,980.45,en_cours
583,20241224,50,13.0,1,47,19,78191.65,93829.98,3,4938.42,en_cours
584,20240802,32,89.0,11,13,7,21955.79,26346.95,4,3763.85,en_cours
585,20241005,61,611.0,1,35,11,112587.29,135104.75,2,12282.25,livré
586,20230803,22,269.0,1,3,13,90089.78,108107.74,10,8315.98,retourné
587,20240123,45,817.0,1,14,16,69496.27,83395.52,6,5212.22,en_cours
588,20230715,65,911.0,15,17,16,108972.4,130766.88,3,8172.93,en_cours
589,20240728,68,389.0,9,9,15,67515.5,81018.6,9,5401.24,annulé
590,20240919,27,92.0,1,41,18,208482.3,250178.76,8,13898.82,livré
591,20241010,19,931.0,1,28,13,35658.13,42789.76,6,3291.52,annulé
592,20230209,11,806.0,6,1,8,76400.27,91680.32,9,11460.04,retourné
593,20230220,49,283.0,6,25,15,85770.88,102925.05,1,6861.67,retourné
594,20240222,66,973.0,6,17,19,84394.36,101273.23,4,5330.17,retourné
595,20230820,35,735.0,10,45,7,41823.6,50188.32,4,7169.76,retourné
596,20231219,67,866.0,4,25,4,16817.0,20180.4,3,5045.1,retourné
597,20240930,40,674.0,4,45,8,1626.07,1951.28,-264,243.91,en_cours
598,20231214,31,894.0,11,10,14,66479.23,79775.08,9,5698.22,annulé
599,20230908,95,24.0,1,25,9,51368.62,61642.35,9,6849.15,en_cours
600,20240629,105,300.0,9,23,6,51325.2,61590.24,8,10265.04,en_cours
601,20240605,73,489.0,4,8,20,223657.67,268389.2,61,13419.46,annulé
602,20231230,114,824.0,13,46,2,5093.78,6112.54,246,3056.27,en_cours
603,20230702,25,969.0,10,5,7,21508.32,25809.98,31,3687.14,en_cours
604,20231022,93,846.0,11,2,11,135317.42,162380.9,10,14761.9,annulé
605,20231022,31,825.0,15,34,3,25186.82,30224.19,5,10074.73,en_cours
606,20240713,63,544.0,6,28,6,53138.05,63765.66,3,10627.61,livré
607,20240412,112,731.0,4,41,16,195209.73,234251.68,245,14640.73,en_cours
608,20230124,45,561.0,1,13,17,5212.62,6255.15,9,367.95,annulé
609,20240624,87,862.0,1,7,5,2742.75,3291.3,6,658.26,en_cours
610,20231216,63,471.0,10,29,20,21840.0,26208.0,3,1310.4,livré
611,20230602,19,878.0,9,35,4,1080.5,1296.6,61,324.15,annulé
612,20230927,112,301.0,6,15,8,61101.2,73321.44,1,9165.18,annulé
613,20231204,20,14.0,10,40,8,36490.8,43788.96,9,5473.62,annulé
614,20230310,54,449.0,1,3,4,19189.8,23027.76,122,5756.94,en_cours
615,20240117,60,924.0,1,2,12,136490.8,163788.96,7,13649.08,retourné
616,20241118,97,904.0,6,7,10,9441.67,11330.0,1,1133.0,annulé
617,20230719,19,520.0,1,45,19,155431.08,186517.3,3,9816.7,en_cours
618,20230517,118,349.0,13,12,11,118148.16,141777.79,10,12888.89,annulé
619,20240512,41,963.0,11,13,1,8095.24,9714.29,214,9714.29,livré
620,20230715,76,346.0,13,47,3,10433.55,12520.26,7,4173.42,en_cours
621,20230906,29,87.0,9,41,19,77090.6,92508.72,-79,4868.88,retourné
622,20230522,90,757.0,1,27,5,26033.08,31239.7,3,6247.94,retourné
623,20240501,12,68.0,1,26,10,49064.25,58877.1,214,5887.71,en_cours
624,20230104,43,464.0,15,5,13,100889.97,121067.96,2,9312.92,en_cours
625,20230409,117,715.0,11,49,2,13396.2,16075.44,9,8037.72,en_cours
626,20240318,31,53.0,1,27,5,25040.96,30049.15,7,6009.83,en_cours
627,20240306,105,597.0,4,6,4,42540.6,51048.72,245,12762.18,annulé
628,20240618,32,796.0,4,1,2,6299.68,7559.62,3,3779.81,livré
629,20241105,102,758.0,1,41,5,12960.12,15552.15,3,3110.43,annulé
630,20240121,118,259.0,13,14,12,127959.4,153551.28,2,12795.94,en_cours
631,20241106,41,637.0,6,51,15,146972.5,176367.0,-143,11757.8,annulé
632,20241009,83,843.0,1,22,7,77281.11,92737.33,4,13248.19,livré
633,20240519,46,339.0,6,23,9,5716.95,6860.34,1,762.26,livré
634,20231117,26,243.0,6,33,13,52053.19,62463.83,1,4804.91,annulé
635,20241111,28,810.0,1,37,8,99452.6,119343.12,6,14917.89,livré
636,20230526,63,534.0,15,33,7,10219.77,12263.72,9,1751.96,retourné
637,20241010,97,124.0,4,30,17,28741.76,34490.11,2,2028.83,en_cours
638,20230312,46,493.0,1,41,8,73258.6,87910.32,4,10988.79,livré
639,20231230,53,794.0,13,37,6,37054.15,44464.98,154,7410.83,livré
640,20241015,95,291.0,15,31,14,10723.07,12867.68,10,919.12,annulé
641,20241201,2,59.0,11,35,20,122079.67,146495.6,-318,7324.78,en_cours
642,20230423,85,52.0,4,11,7,77001.11,92401.33,3,13200.19,retourné
643,20240128,45,972.0,11,26,16,61287.6,73545.12,3,4596.57,retourné
644,20241014,58,410.0,15,43,6,56615.85,67939.02,9,11323.17,retourné
645,20230210,89,266.0,10,7,20,232424.5,278909.4,59,13945.47,retourné
646,20231205,110,960.0,1,1,17,61260.07,73512.08,3,4324.24,en_cours
647,20231106,66,298.0,13,42,3,34656.08,41587.29,5,13862.43,en_cours
648,20230726,85,102.0,15,48,19,173083.35,207700.02,-109,10931.58,retourné
649,20230921,62,669.0,1,19,2,11736.68,14084.02,9,7042.01,retourné
650,20240713,53,399.0,15,11,2,21477.05,25772.46,8,12886.23,en_cours
651,20240214,35,777.0,11,25,18,188731.95,226478.34,9,12582.13,annulé
652,20240419,41,780.0,11,32,7,36073.62,43288.35,8,6184.05,annulé
653,20240314,87,904.0,1,35,6,4596.8,5516.16,2,919.36,en_cours
654,20230517,49,171.0,9,15,16,137825.6,165390.72,1,10336.92,annulé
655,20230305,104,271.0,6,40,9,67136.32,80563.59,92,8951.51,annulé
656,20230306,56,596.0,13,6,16,150988.93,181186.72,122,11324.17,en_cours
657,20230401,20,260.0,11,12,18,177589.05,213106.86,5,11839.27,en_cours
658,20230531,22,432.0,1,38,3,3911.8,4694.16,9,1564.72,retourné
659,20230913,49,863.0,9,33,2,19568.53,23482.24,7,11741.12,en_cours
660,20230712,76,931.0,11,17,10,93404.25,112085.1,2,11208.51,en_cours
661,20230515,42,354.0,13,15,11,55577.59,66693.11,1,6063.01,retourné
662,20230529,5,271.0,4,17,17,24445.01,29334.01,8,1725.53,en_cours
663,20231203,42,551.0,1,9,6,15441.4,18529.68,6,3088.28,annulé
664,20231218,79,747.0,1,21,11,31492.63,37791.16,6,3435.56,retourné
665,20241208,112,708.0,4,33,12,47869.0,57442.8,2,4786.9,en_cours
666,20231228,41,250.0,10,1,1,1033.23,1239.88,3,1239.88,livré
667,20230616,46,930.0,6,37,2,20307.27,24368.72,2,12184.36,livré
668,20240905,72,384.0,15,44,11,88664.95,106397.94,5,9672.54,annulé
669,20231229,83,269.0,15,32,18,44443.5,53332.2,7,2962.9,en_cours
670,20240615,64,152.0,10,24,8,91728.07,110073.68,4,13759.21,retourné
671,20240512,17,150.0,1,23,1,8420.88,10105.05,31,10105.05,en_cours
672,20230710,115,571.0,15,33,15,164690.62,197628.75,97,13175.25,annulé
673,20240604,111,355.0,1,22,3,25068.98,30082.77,3,10027.59,livré
674,20230330,75,792.0,1,32,10,39220.08,47064.1,6,4706.41,en_cours
675,20240306,19,626.0,1,1,16,167074.4,200489.28,2,12530.58,retourné
